concept_id_1,concept_id_2
40244037,1192710
19079235,1192710
45775104,1192710
19064173,1192710
19126867,1192710
40163198,1192710
19080021,1192710
19046919,1192710
19100481,1192710
19084956,1192710
19072573,1192710
19131727,1192710
19114966,1192710
19068382,1192710
19076514,1192710
19098672,1192710
19049075,1192710
19032698,1192710
19079677,1192710
19053214,1192710
42800065,1192710
19079195,1192710
19059167,1192710
19053250,1192710
19082825,1192710
19086641,1192710
19012242,1192710
19052157,1192710
19060929,1192710
19058424,1192710
19032474,1192710
19046794,1192710
19102992,1192710
19048228,1192710
19073009,1192710
19125369,1192710
19070785,1192710
19078934,1192710
19033228,1192710
19071131,1192710
19026347,1192710
19082236,1192710
19034980,1192710
19083352,1192710
19066887,1192710
19073541,1192710
19061688,1192710
19014324,1192710
40238235,1192710
40239965,1192710
19070275,1192710
19051854,1192710
19021187,1192710
43560018,1192710
19045757,1192710
19083889,1192710
19070025,1192710
19048230,1192710
42706665,1192710
19083397,1192710
19089193,1192710
19059300,1192710
19069643,1192710
43532664,1192710
19052079,1192710
19073886,1192710
43525511,1192710
43525523,1192710
19063562,1192710
19046704,1192710
19030346,1192710
19071656,1192710
19114423,1192710
19005799,1192710
19062861,1192710
19079007,1192710
19135367,1192710
19123893,1192710
19091083,1192710
19058918,1192710
19074607,1192710
40222952,1192710
19122363,1192710
19051523,1192710
19059948,1192710
19032658,1192710
44507750,1192710
19015671,1192710
19070030,1192710
19085248,1192710
40236793,1192710
19048110,1192710
19083804,1192710
40227537,1192710
19073392,1192710
40169034,1192710
40222365,1192710
19029705,1192710
19073639,1192710
19084640,1192710
19113082,1192710
19060632,1192710
19072584,1192710
19006454,1192710
19070815,1192710
43560252,1192710
19068328,1192710
19079239,1192710
19080023,1192710
19066655,1192710
19073394,1192710
19014382,1192710
19072635,1192710
19069857,1192710
19032274,1192710
19073430,1192710
19014498,1192710
19068360,1192710
19034825,1192710
19047737,1192710
19079829,1192710
19070062,1192710
19068390,1192710
19083656,1192710
40164985,1192710
19014195,1192710
19052078,1192710
19114968,1192710
19027376,1192710
42706768,1192710
43011682,1192710
19083135,1192710
19029276,1192710
19033222,1192710
19089195,1192710
19085143,1192710
19055408,1192710
19007515,1192710
19098578,1192710
19114813,1192710
19031252,1192710
19079336,1192710
19081781,1192710
19050027,1192710
19005732,1192710
19129550,1192710
19076990,1192710
19073637,1192710
40165743,1192710
40239270,1192710
42705584,1192710
19071087,1192710
19080329,1192710
19100489,1192710
19073742,1192710
19083427,1192710
19058793,1192710
19021065,1192710
42898416,1192710
19068358,1192710
19132357,1192710
42705958,1192710
19073513,1192710
19098533,1192710
19021834,1192710
19135343,1192710
19068586,1192710
19051418,1192710
19080411,1192710
19075484,1192710
19058452,1192710
19034903,1192710
19020106,1192710
19088230,1192710
19075314,1192710
19099730,1192710
19072577,1192710
19034863,1192710
42706977,1192710
19084141,1192710
19000468,1192710
19124876,1192710
19032107,1192710
43527005,1192710
40223562,1192710
19080416,1192710
19055461,1192710
19122592,1192710
19068509,1192710
19092781,1192710
19027746,1192710
19016938,1192710
42705611,1192710
40167898,1192710
19052088,1192710
19114894,1192710
19124691,1192710
19089043,1192710
19045148,1192710
19044033,1192710
19046945,1192710
40162371,1192710
19062835,1192710
19092248,1192710
19051651,1192710
19034667,1192710
19059107,1192710
19098555,1192710
19009416,1192710
19059163,1192710
19032102,1192710
19015984,1192710
19057184,1192710
19076942,1192710
19050294,1192710
19084958,1192710
19049489,1192710
19060477,1192710
19063281,1192710
19123629,1192710
19061963,1192710
19059334,1192710
19124568,1192710
19058383,1192710
19006011,1192710
19080447,1192710
19077443,1192710
19073850,1192710
40222405,1192710
19124830,1192710
19079901,1192710
40223875,1192710
40236794,1192710
19049678,1192710
19075319,1192710
40241628,1192710
19122694,1192710
40242215,1192710
43526374,1192710
19021215,1192710
19014925,1192710
44816073,1192710
19131721,1192710
19020641,1192710
19046045,1192710
19022397,1192710
19059165,1192710
19114806,1192710
19045112,1192710
19046494,1192710
19063259,1192710
19072541,1192710
19035006,1192710
19074446,1192710
19009168,1192710
40174028,1192710
19032476,1192710
40230461,1192710
19081189,1192710
19034823,1192710
19050968,1192710
19000146,1192710
19064214,1192710
19072581,1192710
19071785,1192710
19078936,1192710
19053729,1192710
19063324,1192710
40239678,1192710
19086647,1192710
19034192,1192710
40165303,1192710
19043700,1192710
19000601,1192710
19058592,1192710
19033224,1192710
19127412,1192710
19047498,1192710
19083084,1192710
19047705,1192710
19070436,1192710
19050025,1192710
19079905,1192710
19135259,1192710
40168867,1192710
19053322,1192710
40235942,1192710
19084509,1192710
19045712,1192710
19099389,1192710
19070027,1192710
19063288,1192710
19050546,1192710
19074226,1192710
40231442,1192710
19026455,1192710
19032070,1192710
19046182,1192710
19064551,1192710
40164721,1192710
19124703,1192710
19089163,1192710
19083110,1192710
19131718,1192710
19081062,1192710
19058298,1192710
19079879,1192710
19063975,1192710
19007886,1192710
19068422,1192710
19073519,1192710
19082663,1192710
40171430,1192710
40223606,1192710
19077441,1192710
19032068,1192710
40232773,1192710
19082806,1192710
40232573,1192710
40168638,1192710
43012861,1192710
19075816,1192710
43013754,1192710
19055434,1192710
42705774,1192710
19009418,1192710
19032780,1192710
19092220,1192710
19027512,1192710
19058518,1192710
19071039,1192710
19027673,1192710
19061558,1192710
19091295,1192710
42799846,1192710
19033261,1192710
19050592,1192710
19073848,1192710
40233335,1192710
19046462,1192710
19068505,1192710
19084298,1192710
40228567,1192710
19081064,1192710
19060096,1192710
40235181,1192710
19031967,1192710
19063779,1192710
43525415,1192710
19103009,1192710
19113794,1192710
19001389,1192710
19082618,1192710
19122896,1192710
19058422,1192710
19084075,1192710
19078534,1192710
19058957,1192710
19059193,1192710
19100190,1192710
40171366,1192710
19033145,1192710
40223545,1192710
19060869,1192710
19082693,1192710
19135333,1192710
19043430,1192710
19056559,1192710
19062382,1192710
19091649,1192710
19005590,1192710
19069341,1192710
19083104,1192710
19010383,1192710
40175656,1192710
19082357,1192710
42706843,1192710
19006296,1192710
19074449,1192710
19031611,1192710
19007657,1192710
19053406,1192710
19070767,1192710
19073882,1192710
19092214,1192710
19009649,1192710
19125840,1192710
40229922,1192710
19079888,1192710
19068787,1192710
19060603,1192710
19132109,1192710
19042124,1192710
42706136,1192710
19084503,1192710
19068766,1192710
19058481,1192710
19034602,1192710
19025920,1192710
19034693,1192710
19085288,1192710
40170200,1192710
19021091,1192710
40168859,1192710
19130244,1192710
19067812,1192710
19059074,1192710
19009414,1192710
19099341,1192710
40233796,1192710
19030313,1192710
19084334,1192710
19035147,1192710
19085613,1192710
19073517,1192710
19063290,1192710
19099724,1192710
19016745,1192710
40227753,1192710
19035066,1192710
19014092,1192710
19099706,1192710
19114443,1192710
19051780,1192710
19100204,1192710
19091641,1192710
19084043,1192710
42706174,1192710
19058457,1192710
40235960,1192710
19089161,1192710
19058516,1192710
19089024,1192710
19063570,1192710
42706954,1192710
42899679,1192710
19053328,1192710
19005979,1192710
19050024,1192710
19066754,1192710
19114823,1192710
19055464,1192710
19032279,1192710
19032375,1192710
19053941,1192710
19063358,1192710
40233886,1192710
19068528,1192710
19069319,1192710
19082280,1192710
40163480,1192710
19020029,1192710
43527004,1192710
19122979,1192710
19068503,1192710
19058594,1192710
40242620,1192710
19068462,1192710
19126468,1192710
19005760,1192710
19020703,1192710
19085312,1192710
19092190,1192710
19020707,1192710
19070462,1192710
19064177,1192710
19064252,1192710
19084520,1192710
19113160,1192710
19070791,1192710
43532680,1192710
19078911,1192710
19005612,1192710
19114958,1192710
44785646,1192710
19073633,1192710
19012244,1192710
19126987,1192710
19012028,1192710
40234000,1192710
19075915,1192710
44506409,1192710
19045059,1192710
19067961,1192710
19086617,1192710
19047984,1192710
19070311,1192710
19062994,1192710
19059251,1192710
19088772,1192710
19059839,1192710
43525556,1192710
40235906,1192710
19065225,1192710
19129557,1192710
45775522,1192710
19000144,1192710
40240586,1192710
19075979,1192710
40165386,1192710
40235420,1192710
19113152,1192710
19083701,1192710
19070733,1192710
40227538,1192710
19033296,1192710
40240564,1192710
40234597,1192710
19050544,1192710
19068386,1192710
19098637,1192710
19065044,1192710
19114453,1192710
19077424,1192710
19053875,1192710
19082808,1192710
19114088,1192710
42705743,1192710
40235633,1192710
19027774,1192710
19064180,1192710
19051239,1192710
19114970,1192710
19064297,1192710
19086362,1192710
19066724,1192710
19058386,1192710
19070538,1192710
19034310,1192710
19102944,1192710
19022575,1192710
19020645,1192710
19070504,1192710
19032717,1192710
43525991,1192710
19032624,1192710
42799870,1192710
19053286,1192710
19061679,1192710
19045780,1192710
19091019,1192710
19079662,1192710
19022545,1192710
19034695,1192710
43525496,1192710
19076003,1192710
19071037,1192710
19031727,1192710
40171429,1192710
19059011,1192710
19088228,1192710
19073663,1192710
19083294,1192710
19058309,1192710
40222349,1192710
40168822,1192710
40165396,1192710
19058854,1192710
42706249,1192710
19027718,1192710
19046763,1192710
19035143,1192710
19032700,1192710
43013493,1192710
19084729,1192710
19005708,1192710
19091671,1192710
19078887,1192710
43525532,1192710
19045793,1192710
19060169,1192710
44817964,1192710
19083705,1192710
19045020,1192710
19082244,1192710
19020992,1192710
19073854,1192710
19060016,1192710
19032855,1192710
19081966,1192710
43560654,1192710
19083348,1192710
19074377,1192710
19015710,1192710
19059045,1192710
19100567,1192710
19091673,1192710
19068782,1192710
19131715,1192710
19080232,1192710
19077789,1192710
19071134,1192710
19054108,1192710
19034942,1192710
19129207,1192710
40229719,1192710
19031589,19037446
19015514,1436678
19014789,1436678
19063603,1436678
19014147,1436678
19014679,1436678
19099338,1436678
19014680,1436678
19071573,1436678
19004028,1436678
19014081,1436678
19043673,916230
19033444,1114375
19065862,19137031
1592979,1312007
43531750,19078151
19061594,19078151
19049045,19078151
19058223,1329415
19043798,1329415
19022474,1329415
40237606,948487
19014116,1346823
19059397,1346823
40224965,40225031
40240883,40225031
19089002,905223
19006703,905223
19088980,905223
43525514,1366279
19029336,1366279
19047631,1366279
19023073,1703687
19016388,1703687
19053997,1703687
40223611,1703687
19053954,1703687
19053858,1703687
44815780,1703687
42706879,1703687
43525520,1317640
19073162,1317640
19071614,1317640
19032499,532488
19032467,532488
19018224,19024904
19101491,19024904
19015618,19024904
19014992,19024904
19009729,19024904
19046710,939784
19099423,939784
19065286,939784
19065288,939784
19065290,939784
19058767,950792
19007591,950792
19058487,950792
19079261,950792
44814326,44814600
19047151,1236744
19047155,1236744
19021117,1236744
19118475,19008009
19088649,1777417
19060334,19088393
19082714,941577
19082748,941577
19072227,941577
35605902,941577
40241906,941577
19065125,941577
40222404,941577
19082538,941577
42705410,941577
19088883,941577
19051081,941577
40234753,941577
40223617,941577
19058695,941577
40239269,941577
43526067,941577
40168870,941577
19100281,941577
19053545,1761033
19053346,1761033
19052001,1436169
19046630,1436169
19122105,1436169
19022201,1114122
19125394,19080458
19084535,1713930
19074408,1713930
19043501,994058
19026334,994058
19036267,1717002
40166788,19033354
19073509,19033354
40175421,19033354
40233396,19033354
40233888,19033354
42873283,19033354
43560639,19033354
19028171,19033354
42799907,19033354
43526170,19033354
19084296,19033354
43560581,19033354
40240166,19033354
40233880,19033354
42706129,19033354
19124206,19033354
40238923,19033354
45775615,19033354
40233155,19033354
43526271,19033354
40233466,19033354
19051482,19033354
40166864,19033354
40228898,19033354
40235425,19033354
40234757,19033354
40232047,19033354
35604309,19033354
42706735,19033354
19021027,19033354
40234595,19033354
35603771,19033354
19048887,19033354
19084332,19033354
35603781,19033354
42901000,19033354
42873403,19033354
40232486,19033354
19011468,19033354
42900034,19033354
42705357,19033354
44815820,19033354
45775697,19033354
40235178,19033354
45775675,19033354
44814182,19033354
19086563,19033354
40231445,19033354
40163151,19033354
40228056,19033354
19043782,19033354
19078386,19033354
19087460,19033354
43532558,19033354
19043756,19033354
44817953,19033354
40166698,19033354
19051626,19033354
44507515,19033354
40231082,19033354
19069666,19033354
19126457,19033354
42799264,19033354
40235850,19033354
40233363,19033354
40174686,19033354
44506505,19033354
43532561,19033354
19027374,19033354
40180720,19033354
43532551,19033354
40233131,19033354
19043788,19033354
40231083,19033354
40241083,19033354
44507514,19033354
44785762,19033354
35604121,948490
40222404,948490
1594493,948490
40234753,948490
19083709,948490
40180977,948490
35605902,948490
40172986,948490
1718607,948490
40236779,948490
40223617,948490
19126239,948490
40241906,948490
19100560,970250
19051853,970250
19015443,970250
19020268,970250
19015446,970250
19030000,970250
19015445,970250
19015444,970250
19081508,970250
19100571,970250
19063160,924939
19056741,924939
19021609,924939
19046285,924939
19006740,924939
19056746,924939
19056743,924939
19065701,924939
19059499,924939
19058027,924939
19056785,924939
19000090,924939
19021267,924939
19021564,924939
42707041,924939
19022095,924939
19032886,924939
19032945,924939
19021643,924939
19021641,924939
19066659,924939
43532210,43532299
19057616,19097867
19074740,19097867
19049443,19097867
19069917,1735947
19063573,1736971
45775748,1736971
19086089,1736971
19006139,1736971
19088460,1763339
19073019,19005452
44785388,19005452
44785387,19005452
40168730,19005452
43525513,19005452
44506441,19005452
40240181,40239116
40239206,40239116
40174068,40174604
19100137,19078156
19053628,19078156
19043471,19078156
19053955,19078156
19043474,19078156
19065046,943116
42873709,943116
19081510,943116
40239244,943116
40229044,943116
46287703,943116
43560284,943116
19086948,943116
19014951,943116
19055242,943116
46233857,45775116
45775118,45775116
40175532,1149196
40175690,1149196
40243641,1149196
19080316,1149196
19035098,1149196
43532604,1149196
40234182,1149196
40166162,1149196
44507609,1149196
40179023,1149196
40171579,1149196
19084518,1353228
19084514,1353228
46221765,1353228
19084516,1353228
42799982,1353228
19086593,1353228
19126761,1353228
19099385,1353228
19053624,1353228
40168178,1353228
40223795,1353228
19071885,1353228
40168122,1353228
19131367,1353228
19091492,1353228
40235880,1353228
19084423,1353228
40168121,1353228
19100287,1353228
42706445,1353228
40238313,1353228
40168755,1353228
19092574,1353228
40223879,1353228
19005338,703244
40165319,19057932
19086988,795661
19063891,929549
19046947,929549
19085530,929549
19052472,929549
19034028,929549
19062833,929549
19052476,929549
19073017,929549
19050642,929549
19085081,929549
19114671,929549
19068420,929549
19056825,929549
44506478,929549
19098499,929549
19046323,929549
19076068,929549
19085059,929549
19052420,929549
19038591,1522957
19051732,1522957
19062718,46221581
19053963,46221581
19053996,46221581
19101415,46221581
19016125,46221581
19063032,46221581
43525530,46221581
19016130,46221581
19096854,46221581
43525471,46221581
19062455,46221581
19100130,46221581
43525509,46221581
19101456,46221581
19053992,46221581
43525547,46221581
19069662,46221581
19052914,46221581
19078149,19095309
19043029,19095309
19016066,1731597
45774865,45774861
19014678,836877
19080961,836877
19070754,1363981
19020357,1236493
19085202,977421
19015331,1503501
19035257,915981
19059607,915981
19099584,915981
19073068,915981
19063152,915981
19051275,915981
19125538,915981
19032377,915981
19011168,915981
19074828,915981
19053467,915981
19062814,915981
19076100,915981
19051339,915981
19076988,915981
19080838,915981
19005740,915981
19073974,915981
19035281,915981
40235891,915981
40242305,915981
19077759,915981
43013357,915981
45775707,915981
45774471,915981
19074764,915981
19074826,915981
19074857,915981
42873747,915981
40241041,915981
43532174,915981
40226322,915981
19027279,915981
19042518,915981
19033880,915981
19076066,915981
19081287,915981
19061576,915981
45774591,915981
19048728,915981
19051148,915981
19023260,915981
19049789,915981
45775904,915981
19015779,915981
19099766,915981
19057796,915981
19128139,915981
19022293,915981
35602853,915981
19074769,915981
19061849,915981
19059049,915981
19098516,915981
19074762,915981
19133283,915981
19076094,915981
19100433,915981
19074884,915981
43525539,915981
19035259,915981
19054576,915981
43012824,915981
19063869,915981
42901436,915981
19037463,915981
19052271,915981
19034026,915981
19099463,915981
19005758,915981
40169188,915981
19052277,915981
19062713,915981
19075588,915981
45775478,915981
40235763,915981
40236739,915981
19072498,915981
19077781,915981
19074855,915981
19005692,915981
19074791,915981
42900033,915981
19073949,915981
19083389,915981
19113920,915981
45776392,915981
19059687,915981
19021301,915981
19099467,915981
19072764,915981
19000984,915981
19061951,915981
19059637,915981
19021269,915981
19061652,915981
19021623,987406
19079797,19014158
19047504,1517070
19047641,1517070
1593079,1517070
40168796,1517070
19099586,1584910
19039177,1584910
19070725,1584910
46221378,1584910
19044076,1584910
19044015,1584910
19044071,1584910
19020101,1584910
19047885,1584910
19091494,1584910
19043971,1584910
19046344,19017742
19012893,942350
19015615,942350
40224965,40225038
40240883,40225038
19016198,1103374
40242197,19066894
1593308,981774
19023386,981774
19044560,981774
40236536,917006
40234757,917006
44785728,917006
19098366,917006
19075883,917006
19076092,917006
19088324,917006
19076070,917006
40235576,917006
40239176,917006
19032737,917006
19100208,917006
44815794,917006
42873744,917006
1593565,917006
19114292,917006
19084138,917006
45776241,917006
19049360,917006
19055505,917006
19059808,917006
40176414,917006
19081468,917006
19062831,917006
40164459,917006
19072302,917006
19044096,917006
19076098,917006
19072168,917006
19122026,917006
40229737,917006
1593951,917006
19061354,917006
19082702,917006
44784709,917006
40240497,917006
19100483,917006
19055501,917006
42800384,917006
40229736,917006
19065999,917006
40226280,917006
19031440,917006
40166547,917006
19113540,917006
44785755,917006
19114307,917006
40163152,917006
43560156,917006
42901319,917006
19054102,917006
46234403,917006
19015550,917006
40230424,917006
19072277,917006
46221453,917006
40231194,917006
44507724,917006
19032791,917006
19070172,917006
45774804,917006
19091564,917006
19031686,917006
19028968,917006
19076126,917006
19082716,917006
40235794,917006
40233882,917006
19100168,917006
19053348,917006
40161563,917006
40233396,917006
19053947,917006
40227683,917006
19072304,917006
35605272,917006
19043694,917006
19091562,917006
35604482,917006
19023414,917006
40235179,917006
45774808,917006
40163418,917006
42901195,917006
44784889,917006
19072272,917006
19135301,917006
19079912,917006
19114303,917006
19061473,917006
40239213,917006
1594138,917006
44784945,917006
19081466,917006
19098363,917006
1592390,917006
19086557,917006
42873811,917006
40235177,917006
19072310,917006
19072308,917006
19065996,917006
40229408,917006
42706729,917006
40237251,917006
19061592,917006
40241002,917006
19053792,917006
19086112,917006
43532710,917006
19088326,917006
19049202,917006
19114299,917006
40229735,917006
40239271,917006
19082721,917006
19052118,917006
40231458,917006
19081464,917006
19033980,917006
45892937,917006
40225878,917006
19086303,917006
19056486,917006
40238351,917006
44784891,917006
19048464,917006
19124915,917006
43560318,917006
40176415,917006
19114296,917006
44784890,917006
19081375,917006
40239675,917006
19053794,917006
19129579,917006
40234758,917006
35604451,917006
40236882,917006
40167737,917006
42873233,917006
19100166,917006
40231272,917006
40242306,917006
40229689,917006
40170112,917006
35606168,917006
19123110,917006
19006537,917006
19074664,917006
19079764,917006
19100170,917006
40161511,917006
19015649,917006
46275364,917006
1593635,917006
1592675,917006
19031558,917006
42706231,917006
19073627,917006
19099742,917006
45774680,917006
19099787,917006
19123918,917006
19072274,917006
40238787,917006
40165304,917006
19114289,917006
42705997,917006
19071969,19016463
19023230,998415
19057594,998415
19005772,998415
19045996,998415
19054054,998415
19011570,998415
19099304,998415
19059492,998415
19046241,998415
45775892,998415
35604499,35604495
19125487,1300751
42901097,1300751
19077757,1300751
40224000,1300751
40240181,1300751
19033165,1300751
40242292,1300751
40231113,1300751
19075387,1300751
19071594,1300751
19135640,1300751
42901033,1300751
19089143,1300751
19065416,1300751
42901115,1300751
19033163,1300751
19065223,1300751
40240182,1300751
19046328,1300751
42901101,1300751
42900966,1300751
40234591,1300751
40223871,1300751
19046386,1300751
19041083,1300751
40241909,1300751
19069349,1300751
40234450,1300751
42900960,1300751
40165729,1300751
40180231,1300751
40178540,1300751
40163303,1300751
40234462,1300751
19005375,1300751
19017101,1300751
40228553,1300751
19075389,1300751
42900989,40230159
40230240,40230159
42799815,40230159
42873749,40230159
42874190,916751
19101158,916751
19022082,916751
19114656,916751
19015457,1715472
19049043,1139216
19085021,1749008
19054807,1749008
40170224,1749008
19048444,1308432
40235882,19068688
40241926,19068688
19071532,19070224
40165036,19070224
46234229,19070224
19088885,19070224
40241911,40241937
19021525,1314577
36250183,1314577
42705564,987153
19049277,987153
40241893,987153
40242739,987153
40236315,987153
40236150,987153
43532608,46274321
42873903,46274321
19062400,996625
19032972,996625
19088993,1586449
40228888,19101457
40228938,19101457
40237611,19101457
40228883,19101457
40233800,19101457
40230138,19101457
44507731,19101457
43532142,19101457
19016114,751889
46234208,751889
43525490,905233
40242613,905233
19086455,905233
35605360,905233
19064075,905233
46287626,905233
35606478,905233
46221670,905233
40169855,905233
19023532,905233
19027750,909841
19082565,19137042
43560149,46274322
42873897,46274322
43013819,1188114
19077729,1188114
19010342,1188114
40171770,1188114
40225745,1188114
19027271,1188114
19007735,1188114
40233808,1188114
19017207,1188114
42799884,1188114
19128307,1188114
42706755,1188114
19125319,1188114
19034691,1188114
19063177,1188114
19016499,1188114
19031720,1188114
19031802,1188114
19082469,1188114
19092638,1188114
19073573,1188114
19031617,1188114
19012148,1188114
19069989,1188114
19015409,1188114
43013748,1188114
19034669,1188114
19126099,1188114
19091291,1188114
40170216,1188114
19073918,1188114
19127306,1188114
19014000,1188114
19128281,1188114
19079974,1188114
19082495,1188114
19021096,1188114
19128319,1188114
19069885,1188114
19015732,1188114
19032233,1188114
19125727,1188114
35605526,35605522
19086615,19026450
19045275,943634
43013696,19036946
40164036,958994
40243283,958994
1593732,958994
19020329,19056402
19035347,19056402
19088581,1304850
46221567,1304850
44507811,1304850
40243814,19011091
45892887,45892883
19031589,19027475
19036358,1337107
40169865,956691
19062193,956691
19015963,19044883
19017939,19044883
19017940,19044883
40226860,40226579
19020297,1301267
35603552,1301267
40161377,1367571
19046515,1367571
19114069,1367571
