id,analysis_id,"stratum_1","stratum_2","stratum_3","stratum_4","stratum_5",count_value,source_count_value
1202756,3106,"318137","8","Condition","","",5,0
1202757,3106,"372654","8","Condition","","",5,0
1202758,3106,"4134603","8","Condition","","",5,1
1202759,3106,"4077943","8","Condition","","",5,110
1202760,3106,"437268","8","Condition","","",5,3
1202761,3106,"4341635","8","Condition","","",5,29
1202762,3106,"433596","8","Condition","","",5,0
1202763,3106,"434051","8","Condition","","",5,0
1202764,3106,"44823078","8","Condition","","",5,5
1202765,3106,"44821300","8","Condition","","",5,5
1202766,3106,"44831297","8","Condition","","",5,5
1202767,3106,"44828957","8","Condition","","",5,5
1202768,3106,"45543668","8","Condition","","",5,5
1202769,3106,"35208401","8","Condition","","",5,5
1202770,3106,"44826847","8","Condition","","",5,5
1202771,3106,"44828263","8","Condition","","",5,5
1202772,3106,"45533418","8","Condition","","",5,5
1202773,3106,"45548060","8","Condition","","",5,5
1202774,3106,"44833795","8","Condition","","",5,5
1202775,3106,"45551452","8","Condition","","",5,5
1202776,3106,"44832610","8","Condition","","",5,5
1202777,3106,"4317968","8","Condition","","",5,197
1202778,3106,"4140154","8","Condition","","",5,15
1202779,3106,"4132457","8","Condition","","",5,0
1202780,3106,"44833658","8","Condition","","",5,5
1202781,3106,"44825199","8","Condition","","",5,5
1202782,3106,"44827560","8","Condition","","",5,5
1202783,3106,"44822976","8","Condition","","",5,5
1202784,3106,"44827028","8","Condition","","",5,5
1202785,3106,"44831049","8","Condition","","",5,5
1202786,3106,"44824918","8","Condition","","",5,5
1202787,3106,"44836201","8","Condition","","",5,5
1202788,3106,"44831585","8","Condition","","",5,5
1202789,3106,"44836000","8","Condition","","",5,5
1202790,3106,"44825254","8","Condition","","",5,5
1202791,3106,"77317","8","Condition","","",5,1
1202792,3106,"81237","8","Condition","","",5,0
1202793,3106,"380413","8","Condition","","",5,0
1202794,3106,"254576","8","Condition","","",5,1
1202795,3106,"44820755","8","Condition","","",5,5
1202796,3106,"44819779","8","Condition","","",5,5
1202797,3106,"45581811","8","Condition","","",5,5
1202798,3106,"44824025","8","Condition","","",5,5
1202799,3106,"35208637","8","Condition","","",5,5
1202800,3106,"44826448","8","Condition","","",5,5
1202801,3106,"45556864","8","Condition","","",5,5
1202802,3106,"44823172","8","Condition","","",5,5
1202803,3106,"45542844","8","Condition","","",5,5
1202804,3106,"44828014","8","Condition","","",5,5
1202805,3106,"4237062","8","Condition","","",5,2
1202806,3106,"193818","8","Condition","","",5,0
1202807,3106,"46273239","8","Condition","","",5,0
1202808,3106,"4015352","8","Condition","","",5,121
1202809,3106,"441235","8","Condition","","",5,13
1202810,3106,"432868","8","Condition","","",5,7
1202811,3106,"4261830","8","Condition","","",5,0
1202812,3106,"75689","8","Condition","","",5,0
1202813,3106,"376560","8","Condition","","",5,0
1202814,3106,"45576219","8","Condition","","",5,5
1202815,3106,"45548047","8","Condition","","",5,5
1202816,3106,"44834441","8","Condition","","",5,5
1202817,3106,"44829008","8","Condition","","",5,5
1202818,3106,"45572432","8","Condition","","",5,5
1202819,3106,"44824088","8","Condition","","",5,5
1202820,3106,"44836597","8","Condition","","",5,5
1202821,3106,"44820550","8","Condition","","",5,5
1202822,3106,"45567273","8","Condition","","",5,5
1202823,3106,"44821916","8","Condition","","",5,5
1202824,3106,"45601027","8","Condition","","",5,5
1202825,3106,"45603747","8","Condition","","",5,5
1202826,3106,"45568117","8","Condition","","",5,5
1202827,3106,"254282","8","Condition","","",5,0
1202828,3106,"441976","8","Condition","","",5,0
1202829,3106,"78524","8","Condition","","",5,0
1202830,3106,"434615","8","Condition","","",5,0
1202831,3106,"260026","8","Condition","","",5,0
1202832,3106,"381282","8","Condition","","",5,35
1202833,3106,"4216139","8","Condition","","",5,36
1202834,3106,"4050683","8","Condition","","",5,0
1202835,3106,"255507","8","Condition","","",5,49
1202836,3106,"4040379","8","Condition","","",5,0
1202837,3106,"4057513","8","Condition","","",5,3
1202838,3106,"443925","8","Condition","","",5,0
1202839,3106,"44827133","8","Condition","","",5,5
1202840,3106,"44831356","8","Condition","","",5,5
1202841,3106,"45547380","8","Condition","","",5,5
1202842,3106,"35208698","8","Condition","","",5,5
1202843,3106,"44837187","8","Condition","","",5,5
1202844,3106,"44828965","8","Condition","","",5,5
1202845,3106,"44834656","8","Condition","","",5,5
1202846,3106,"44833386","8","Condition","","",5,5
1202847,3106,"4263504","8","Condition","","",5,9
1202848,3106,"4304907","8","Condition","","",5,48
1202849,3106,"4006463","8","Condition","","",5,164
1202850,3106,"4027255","8","Condition","","",5,0
1202851,3106,"44822032","8","Condition","","",5,5
1202852,3106,"44819608","8","Condition","","",5,5
1202853,3106,"44829046","8","Condition","","",5,5
1202854,3106,"44832846","8","Condition","","",5,5
1202855,3106,"45567574","8","Condition","","",5,5
1202856,3106,"44832188","8","Condition","","",5,5
1202857,3106,"44822509","8","Condition","","",5,5
1202858,3106,"4080689","8","Condition","","",5,49
1202859,3106,"45757719","8","Condition","","",5,0
1202860,3106,"440612","8","Condition","","",5,0
1202861,3106,"192560","8","Condition","","",5,0
1202862,3106,"46272380","8","Condition","","",5,0
1202863,3106,"4185356","8","Condition","","",5,8
1202864,3106,"35208218","8","Condition","","",5,5
1202865,3106,"44827544","8","Condition","","",5,5
1202866,3106,"45590852","8","Condition","","",5,5
1202867,3106,"44837359","8","Condition","","",5,5
1202868,3106,"45557416","8","Condition","","",5,5
1202869,3106,"44825418","8","Condition","","",5,5
1202870,3106,"45586558","8","Condition","","",5,5
1202871,3106,"45533776","8","Condition","","",5,5
1202872,3106,"45562827","8","Condition","","",5,5
1202873,3106,"44821694","8","Condition","","",5,5
1202874,3106,"45551502","8","Condition","","",5,5
1202875,3106,"44827826","8","Condition","","",5,5
1202876,3106,"4130851","8","Condition","","",5,65
1202877,3106,"135717","8","Condition","","",5,0
1202878,3106,"4029329","8","Condition","","",5,69
1202879,3106,"372547","8","Condition","","",5,18
1202880,3106,"4146776","8","Condition","","",5,223
1202881,3106,"4248802","8","Condition","","",5,60
1202882,3106,"4208660","8","Condition","","",5,24
1202883,3106,"44837107","8","Condition","","",5,5
1202884,3106,"44827079","8","Condition","","",5,5
1202885,3106,"44836895","8","Condition","","",5,5
1202886,3106,"44836821","8","Condition","","",5,5
1202887,3106,"44829863","8","Condition","","",5,5
1202888,3106,"35208173","8","Condition","","",5,5
1202889,3106,"40492482","8","Condition","","",5,0
1202890,3106,"380401","8","Condition","","",5,42
1202891,3106,"44836495","8","Condition","","",5,5
1202892,3106,"44830572","8","Condition","","",5,5
1202893,3106,"44835211","8","Condition","","",5,5
1202894,3106,"44832196","8","Condition","","",5,5
1202895,3106,"44830182","8","Condition","","",5,5
1202896,3106,"35225239","8","Condition","","",5,5
1202897,3106,"45543353","8","Condition","","",5,5
1202898,3106,"441177","8","Condition","","",5,0
1202899,3106,"4053838","8","Condition","","",5,39
1202900,3106,"435784","8","Condition","","",5,13
1202901,3106,"381592","8","Condition","","",5,4
1202902,3106,"4031010","8","Condition","","",5,218
1202903,3106,"4141190","8","Condition","","",5,0
1202904,3106,"4180792","8","Condition","","",5,1
1202905,3106,"313005","8","Condition","","",5,31
1202906,3106,"200873","8","Condition","","",5,0
1202907,3106,"45538517","8","Condition","","",5,5
1202908,3106,"35206888","8","Condition","","",5,5
1202909,3106,"44830363","8","Condition","","",5,5
1202910,3106,"44823444","8","Condition","","",5,5
1202911,3106,"44828152","8","Condition","","",5,5
1202912,3106,"1571520","8","Condition","","",5,5
1202913,3106,"44819364","8","Condition","","",5,5
1202914,3106,"35207979","8","Condition","","",5,5
1202915,3106,"45581224","8","Condition","","",5,5
1202916,3106,"44822049","8","Condition","","",5,5
1202917,3106,"44822978","8","Condition","","",5,5
1202918,3106,"44832285","8","Condition","","",5,5
1202919,3106,"44828160","8","Condition","","",5,5
1202920,3106,"44825489","8","Condition","","",5,5
1202921,3106,"44829828","8","Condition","","",5,5
1202922,3106,"45583242","8","Condition","","",5,5
1202923,3106,"44824312","8","Condition","","",5,5
1202924,3106,"45567654","8","Condition","","",5,5
1202925,3106,"40480514","8","Condition","","",5,0
1202926,3106,"133013","8","Condition","","",5,0
1202927,3106,"4130372","8","Condition","","",5,1
1202928,3106,"436100","8","Condition","","",5,501
1202929,3106,"439975","8","Condition","","",5,0
1202930,3106,"437996","8","Condition","","",5,0
1202931,3106,"442075","8","Condition","","",5,0
1202932,3106,"4150043","8","Condition","","",5,172
1202933,3106,"45557993","8","Condition","","",5,5
1202934,3106,"45533291","8","Condition","","",5,5
1202935,3106,"45557736","8","Condition","","",5,5
1202936,3106,"44825460","8","Condition","","",5,5
1202937,3106,"44826747","8","Condition","","",5,5
1202938,3106,"35207333","8","Condition","","",5,5
1202939,3106,"45581276","8","Condition","","",5,5
1202940,3106,"35207863","8","Condition","","",5,5
1202941,3106,"44836186","8","Condition","","",5,5
1202942,3106,"44831147","8","Condition","","",5,5
1202943,3106,"45548316","8","Condition","","",5,5
1202944,3106,"44831572","8","Condition","","",5,5
1202945,3106,"45557785","8","Condition","","",5,5
1202946,3106,"44826636","8","Condition","","",5,5
1202947,3106,"44824004","8","Condition","","",5,5
1202948,3106,"200769","8","Condition","","",5,0
1202949,3106,"438285","8","Condition","","",5,0
1202950,3106,"4263576","8","Condition","","",5,0
1202951,3106,"4190307","8","Condition","","",5,0
1202952,3106,"441391","8","Condition","","",5,0
1202953,3106,"440108","8","Condition","","",5,5
1202954,3106,"435134","8","Condition","","",5,0
1202955,3106,"4038038","8","Condition","","",5,1
1202956,3106,"44831314","8","Condition","","",5,5
1202957,3106,"35206123","8","Condition","","",5,5
1202958,3106,"45533302","8","Condition","","",5,5
1202959,3106,"35208621","8","Condition","","",5,5
1202960,3106,"44832254","8","Condition","","",5,5
1202961,3106,"35211288","8","Condition","","",5,5
1202962,3106,"44832321","8","Condition","","",5,5
1202963,3106,"44836896","8","Condition","","",5,5
1202964,3106,"44834527","8","Condition","","",5,5
1202965,3106,"44836453","8","Condition","","",5,5
1202966,3106,"35208261","8","Condition","","",5,5
1202967,3106,"45561799","8","Condition","","",5,5
1202968,3106,"44822029","8","Condition","","",5,5
1202969,3106,"45572091","8","Condition","","",5,5
1202970,3106,"44825567","8","Condition","","",5,5
1202971,3106,"44832166","8","Condition","","",5,5
1202972,3106,"4334259","8","Condition","","",5,61
1202973,3106,"438290","8","Condition","","",5,0
1202974,3106,"4064036","8","Condition","","",5,1
1202975,3106,"77373","8","Condition","","",5,14
1202976,3106,"45543592","8","Condition","","",5,5
1202977,3106,"35207998","8","Condition","","",5,5
1202978,3106,"45576822","8","Condition","","",5,5
1202979,3106,"44819579","8","Condition","","",5,5
1202980,3106,"44824513","8","Condition","","",5,5
1202981,3106,"35211264","8","Condition","","",5,5
1202982,3106,"35207347","8","Condition","","",5,5
1202983,3106,"44836835","8","Condition","","",5,5
1202984,3106,"4009187","8","Condition","","",5,0
1202985,3106,"379157","8","Condition","","",5,2
1202986,3106,"4172359","8","Condition","","",5,57
1202987,3106,"4233784","8","Condition","","",5,130
1202988,3106,"201043","8","Condition","","",5,3
1202989,3106,"135338","8","Condition","","",5,12
1202990,3106,"4133599","8","Condition","","",5,35
1202991,3106,"4093228","8","Condition","","",5,0
1202992,3106,"45542468","8","Condition","","",5,5
1202993,3106,"45543595","8","Condition","","",5,5
1202994,3106,"35225379","8","Condition","","",5,5
1202995,3106,"44823567","8","Condition","","",5,5
1202996,3106,"44820879","8","Condition","","",5,5
1202997,3106,"44822979","8","Condition","","",5,5
1202998,3106,"44831475","8","Condition","","",5,5
1202999,3106,"45533188","8","Condition","","",5,5
1203000,3106,"4148247","8","Condition","","",5,77
1203001,3106,"4135718","8","Condition","","",5,133
1203002,3106,"378421","8","Condition","","",5,3
1203003,3106,"372888","8","Condition","","",5,1
1203004,3106,"4220439","8","Condition","","",5,73
1203005,3106,"45567550","8","Condition","","",5,5
1203006,3106,"45607212","8","Condition","","",5,5
1203007,3106,"44832645","8","Condition","","",5,5
1203008,3106,"44835249","8","Condition","","",5,5
1203009,3106,"45557023","8","Condition","","",5,5
1203010,3106,"35207981","8","Condition","","",5,5
1203011,3106,"44828302","8","Condition","","",5,5
1203012,3106,"44832311","8","Condition","","",5,5
1203013,3106,"378726","8","Condition","","",5,1
1203014,3106,"443394","8","Condition","","",5,174
1203015,3106,"4089652","8","Condition","","",5,0
1203016,3106,"4112026","8","Condition","","",5,0
1203017,3106,"435522","8","Condition","","",5,17
1203018,3106,"376401","8","Condition","","",5,30
1203019,3106,"35208583","8","Condition","","",5,5
1203020,3106,"44822668","8","Condition","","",5,5
1203021,3106,"44831533","8","Condition","","",5,5
1203022,3106,"45573564","8","Condition","","",5,5
1203023,3106,"44822421","8","Condition","","",5,5
1203024,3106,"44821959","8","Condition","","",5,5
1203025,3106,"45577229","8","Condition","","",5,5
1203026,3106,"35208371","8","Condition","","",5,5
1203027,3106,"196369","8","Condition","","",5,0
1203028,3106,"442175","8","Condition","","",5,0
1203029,3106,"434927","8","Condition","","",5,0
1203030,3106,"44836570","8","Condition","","",5,5
1203031,3106,"44825978","8","Condition","","",5,5
1203032,3106,"35206140","8","Condition","","",5,5
1203033,3106,"44824366","8","Condition","","",5,5
1203034,3106,"45600490","8","Condition","","",5,5
1203035,3106,"35206578","8","Condition","","",5,5
1203036,3106,"44820883","8","Condition","","",5,5
1203037,3106,"44831794","8","Condition","","",5,5
1203038,3106,"45542472","8","Condition","","",5,5
1203039,3106,"432303","8","Condition","","",5,215
1203040,3106,"197723","8","Condition","","",5,0
1203041,3106,"4268558","8","Condition","","",5,0
1203042,3106,"81097","8","Condition","","",5,11
1203043,3106,"75690","8","Condition","","",5,0
1203044,3106,"4226263","8","Condition","","",5,694
1203045,3106,"44820944","8","Condition","","",5,5
1203046,3106,"44830302","8","Condition","","",5,5
1203047,3106,"44832286","8","Condition","","",5,5
1203048,3106,"44823322","8","Condition","","",5,5
1203049,3106,"44826544","8","Condition","","",5,5
1203050,3106,"45590892","8","Condition","","",5,5
1203051,3106,"44826635","8","Condition","","",5,5
1203052,3106,"44829433","8","Condition","","",5,5
1203053,3106,"45533300","8","Condition","","",5,5
1203054,3106,"35207797","8","Condition","","",5,5
1203055,3106,"44821799","8","Condition","","",5,5
1203056,3106,"4108830","8","Condition","","",5,90
1203057,3106,"40487528","8","Condition","","",5,0
1203058,3106,"437120","8","Condition","","",5,0
1203059,3106,"4041104","8","Condition","","",5,0
1203060,3106,"4323893","8","Condition","","",5,0
1203061,3106,"4324690","8","Condition","","",5,71
1203062,3106,"4320022","8","Condition","","",5,131
1203063,3106,"45757736","8","Condition","","",5,0
1203064,3106,"4265749","8","Condition","","",5,108
1203065,3106,"437406","8","Condition","","",5,0
1203066,3106,"441016","8","Condition","","",5,3
1203067,3106,"373766","8","Condition","","",5,28
1203068,3106,"44827119","8","Condition","","",5,5
1203069,3106,"45596173","8","Condition","","",5,5
1203070,3106,"44833563","8","Condition","","",5,5
1203071,3106,"44827104","8","Condition","","",5,5
1203072,3106,"44825654","8","Condition","","",5,5
1203073,3106,"35211393","8","Condition","","",5,5
1203074,3106,"45533563","8","Condition","","",5,5
1203075,3106,"45548892","8","Condition","","",5,5
1203076,3106,"44833642","8","Condition","","",5,5
1203077,3106,"44836947","8","Condition","","",5,5
1203078,3106,"44832137","8","Condition","","",5,5
1203079,3106,"35207397","8","Condition","","",5,5
1203080,3106,"44829970","8","Condition","","",5,5
1203081,3106,"4036946","8","Condition","","",5,108
1203082,3106,"4305841","8","Condition","","",5,86
1203083,3106,"201909","8","Condition","","",5,840
1203084,3106,"134248","8","Condition","","",5,1
1203085,3106,"44783376","8","Condition","","",5,0
1203086,3106,"37201122","8","Condition","","",5,58
1203087,3106,"4119780","8","Condition","","",5,13
1203088,3106,"4151527","8","Condition","","",5,1
1203089,3106,"4033205","8","Condition","","",5,38
1203090,3106,"35206333","8","Condition","","",5,5
1203091,3106,"45547840","8","Condition","","",5,5
1203092,3106,"45541836","8","Condition","","",5,5
1203093,3106,"35206579","8","Condition","","",5,5
1203094,3106,"35207713","8","Condition","","",5,5
1203095,3106,"44837335","8","Condition","","",5,5
1203096,3106,"45586332","8","Condition","","",5,5
1203097,3106,"45591322","8","Condition","","",5,5
1203098,3106,"44825372","8","Condition","","",5,5
1203099,3106,"45557409","8","Condition","","",5,5
1203100,3106,"44827602","8","Condition","","",5,5
1203101,3106,"44825191","8","Condition","","",5,5
1203102,3106,"440547","8","Condition","","",5,0
1203103,3106,"4056028","8","Condition","","",5,0
1203104,3106,"4179823","8","Condition","","",5,3
1203105,3106,"4234480","8","Condition","","",5,36
1203106,3106,"4016958","8","Condition","","",5,0
1203107,3106,"4194889","8","Condition","","",5,0
1203108,3106,"196064","8","Condition","","",5,0
1203109,3106,"4290728","8","Condition","","",5,0
1203110,3106,"439053","8","Condition","","",5,0
1203111,3106,"44830304","8","Condition","","",5,5
1203112,3106,"44823103","8","Condition","","",5,5
1203113,3106,"44829352","8","Condition","","",5,5
1203114,3106,"35206141","8","Condition","","",5,5
1203115,3106,"44820640","8","Condition","","",5,5
1203116,3106,"45538412","8","Condition","","",5,5
1203117,3106,"44833382","8","Condition","","",5,5
1203118,3106,"45596223","8","Condition","","",5,5
1203119,3106,"137626","8","Condition","","",5,95
1203120,3106,"193186","8","Condition","","",5,4
1203121,3106,"4120318","8","Condition","","",5,31
1203122,3106,"4009619","8","Condition","","",5,1
1203123,3106,"44837082","8","Condition","","",5,5
1203124,3106,"44820795","8","Condition","","",5,5
1203125,3106,"45581151","8","Condition","","",5,5
1203126,3106,"44830091","8","Condition","","",5,5
1203127,3106,"44820097","8","Condition","","",5,5
1203128,3106,"35208017","8","Condition","","",5,5
1203129,3106,"35211318","8","Condition","","",5,5
1203130,3106,"45547527","8","Condition","","",5,5
1203131,3106,"44829840","8","Condition","","",5,5
1203132,3106,"44832602","8","Condition","","",5,5
1203133,3106,"201824","8","Condition","","",5,0
1203134,3106,"4156941","8","Condition","","",5,0
1203135,3106,"44782739","8","Condition","","",5,0
1203136,3106,"77815","8","Condition","","",5,0
1203137,3106,"4100662","8","Condition","","",5,3
1203138,3106,"443727","8","Condition","","",5,24
1203139,3106,"45542632","8","Condition","","",5,5
1203140,3106,"45549237","8","Condition","","",5,5
1203141,3106,"44829754","8","Condition","","",5,5
1203142,3106,"44827551","8","Condition","","",5,5
1203143,3106,"45586196","8","Condition","","",5,5
1203144,3106,"35208275","8","Condition","","",5,5
1203145,3106,"35206777","8","Condition","","",5,5
1203146,3106,"45552697","8","Condition","","",5,5
1203147,3106,"45581757","8","Condition","","",5,5
1203148,3106,"196165","8","Condition","","",5,148
1203149,3106,"433015","8","Condition","","",5,0
1203150,3106,"375824","8","Condition","","",5,0
1203151,3106,"440328","8","Condition","","",5,0
1203152,3106,"23798","8","Condition","","",5,2
1203153,3106,"435636","8","Condition","","",5,5
1203154,3106,"81099","8","Condition","","",5,0
1203155,3106,"4092524","8","Condition","","",5,0
1203156,3106,"437276","8","Condition","","",5,0
1203157,3106,"44824817","8","Condition","","",5,5
1203158,3106,"44821938","8","Condition","","",5,5
1203159,3106,"45600494","8","Condition","","",5,5
1203160,3106,"44823004","8","Condition","","",5,5
1203161,3106,"35205890","8","Condition","","",5,5
1203162,3106,"45557066","8","Condition","","",5,5
1203163,3106,"44827017","8","Condition","","",5,5
1203164,3106,"35209282","8","Condition","","",5,5
1203165,3106,"44831287","8","Condition","","",5,5
1203166,3106,"44830184","8","Condition","","",5,5
1203167,3106,"44822294","8","Condition","","",5,5
1203168,3106,"45586962","8","Condition","","",5,5
1203169,3106,"35209253","8","Condition","","",5,5
1203170,3106,"44823045","8","Condition","","",5,5
1203171,3106,"35209481","8","Condition","","",5,5
1203172,3106,"73904","8","Condition","","",5,0
1203173,3106,"432742","8","Condition","","",5,0
1203174,3106,"4033051","8","Condition","","",5,0
1203175,3106,"44833630","8","Condition","","",5,5
1203176,3106,"45552385","8","Condition","","",5,5
1203177,3106,"45603547","8","Condition","","",5,5
1203178,3106,"44820859","8","Condition","","",5,5
1203179,3106,"44834978","8","Condition","","",5,5
1203180,3106,"44826474","8","Condition","","",5,5
1203181,3106,"45538482","8","Condition","","",5,5
1203182,3106,"44824308","8","Condition","","",5,5
1203183,3106,"45576340","8","Condition","","",5,5
1203184,3106,"44826420","8","Condition","","",5,5
1203185,3106,"193238","8","Condition","","",5,1
1203186,3106,"81659","8","Condition","","",5,0
1203187,3106,"4134321","8","Condition","","",5,0
1203188,3106,"81106","8","Condition","","",5,0
1203189,3106,"196364","8","Condition","","",5,0
1203190,3106,"25582","8","Condition","","",5,16
1203191,3106,"43021254","8","Condition","","",5,0
1203192,3106,"35206900","8","Condition","","",5,5
1203193,3106,"44822408","8","Condition","","",5,5
1203194,3106,"35208103","8","Condition","","",5,5
1203195,3106,"44831327","8","Condition","","",5,5
1203196,3106,"44831870","8","Condition","","",5,5
1203197,3106,"35207091","8","Condition","","",5,5
1203198,3106,"433143","8","Condition","","",5,0
1203199,3106,"4110189","8","Condition","","",5,2
1203200,3106,"435968","8","Condition","","",5,0
1203201,3106,"372599","8","Condition","","",5,0
1203202,3106,"377573","8","Condition","","",5,0
1203203,3106,"75652","8","Condition","","",5,0
1203204,3106,"4334322","8","Condition","","",5,0
1203205,3106,"45547866","8","Condition","","",5,5
1203206,3106,"45532910","8","Condition","","",5,5
1203207,3106,"44826090","8","Condition","","",5,5
1203208,3106,"35211269","8","Condition","","",5,5
1203209,3106,"44826627","8","Condition","","",5,5
1203210,3106,"44824520","8","Condition","","",5,5
1203211,3106,"35206321","8","Condition","","",5,5
1203212,3106,"45558730","8","Condition","","",5,5
1203213,3106,"35209252","8","Condition","","",5,5
1203214,3106,"45547360","8","Condition","","",5,5
1203215,3106,"44834073","8","Condition","","",5,5
1203216,3106,"44836770","8","Condition","","",5,5
1203217,3106,"433507","8","Condition","","",5,1
1203218,3106,"4160584","8","Condition","","",5,73
1203219,3106,"193693","8","Condition","","",5,0
1203220,3106,"133570","8","Condition","","",5,0
1203221,3106,"192953","8","Condition","","",5,12
1203222,3106,"44827902","8","Condition","","",5,5
1203223,3106,"44829734","8","Condition","","",5,5
1203224,3106,"45600499","8","Condition","","",5,5
1203225,3106,"45562242","8","Condition","","",5,5
1203226,3106,"35206677","8","Condition","","",5,5
1203227,3106,"44835609","8","Condition","","",5,5
1203228,3106,"44832720","8","Condition","","",5,5
1203229,3106,"44820247","8","Condition","","",5,5
1203230,3106,"44832734","8","Condition","","",5,5
1203231,3106,"35207975","8","Condition","","",5,5
1203232,3106,"45579160","8","Condition","","",5,5
1203233,3106,"44828261","8","Condition","","",5,5
1203234,3106,"27137","8","Condition","","",5,0
1203235,3106,"440977","8","Condition","","",5,0
1203236,3106,"438342","8","Condition","","",5,61
1203237,3106,"373190","8","Condition","","",5,4
1203238,3106,"140950","8","Condition","","",5,0
1203239,3106,"443216","8","Condition","","",5,158
1203240,3106,"376405","8","Condition","","",5,0
1203241,3106,"4116649","8","Condition","","",5,65
1203242,3106,"437867","8","Condition","","",5,5
1203243,3106,"44832208","8","Condition","","",5,5
1203244,3106,"44821123","8","Condition","","",5,5
1203245,3106,"44825431","8","Condition","","",5,5
1203246,3106,"35209099","8","Condition","","",5,5
1203247,3106,"44832922","8","Condition","","",5,5
1203248,3106,"44829075","8","Condition","","",5,5
1203249,3106,"44834525","8","Condition","","",5,5
1203250,3106,"35207818","8","Condition","","",5,5
1203251,3106,"44819535","8","Condition","","",5,5
1203252,3106,"45586004","8","Condition","","",5,5
1203253,3106,"45532911","8","Condition","","",5,5
1203254,3106,"44826036","8","Condition","","",5,5
1203255,3106,"434621","8","Condition","","",5,23
1203256,3106,"373152","8","Condition","","",5,0
1203257,3106,"381040","8","Condition","","",5,3
1203258,3106,"4209223","8","Condition","","",5,139
1203259,3106,"195313","8","Condition","","",5,0
1203260,3106,"76130","8","Condition","","",5,3
1203261,3106,"435226","8","Condition","","",5,3
1203262,3106,"441541","8","Condition","","",5,17
1203263,3106,"44824661","8","Condition","","",5,5
1203264,3106,"45533308","8","Condition","","",5,5
1203265,3106,"45566396","8","Condition","","",5,5
1203266,3106,"44832221","8","Condition","","",5,5
1203267,3106,"45581884","8","Condition","","",5,5
1203268,3106,"45563298","8","Condition","","",5,5
1203269,3106,"35208269","8","Condition","","",5,5
1203270,3106,"44832864","8","Condition","","",5,5
1203271,3106,"45548953","8","Condition","","",5,5
1203272,3106,"35207133","8","Condition","","",5,5
1203273,3106,"374023","8","Condition","","",5,0
1203274,3106,"380395","8","Condition","","",5,10
1203275,3106,"4223947","8","Condition","","",5,225
1203276,3106,"4112529","8","Condition","","",5,0
1203277,3106,"436701","8","Condition","","",5,57
1203278,3106,"436283","8","Condition","","",5,0
1203279,3106,"22557","8","Condition","","",5,0
1203280,3106,"44837151","8","Condition","","",5,5
1203281,3106,"44829410","8","Condition","","",5,5
1203282,3106,"44823379","8","Condition","","",5,5
1203283,3106,"44827805","8","Condition","","",5,5
1203284,3106,"35208006","8","Condition","","",5,5
1203285,3106,"44833296","8","Condition","","",5,5
1203286,3106,"44821968","8","Condition","","",5,5
1203287,3106,"44832338","8","Condition","","",5,5
1203288,3106,"433997","8","Condition","","",5,14
1203289,3106,"4138173","8","Condition","","",5,0
1203290,3106,"433709","8","Condition","","",5,0
1203291,3106,"4295336","8","Condition","","",5,36
1203292,3106,"45599757","8","Condition","","",5,5
1203293,3106,"44825810","8","Condition","","",5,5
1203294,3106,"35207846","8","Condition","","",5,5
1203295,3106,"44819602","8","Condition","","",5,5
1203296,3106,"44829202","8","Condition","","",5,5
1203297,3106,"44821761","8","Condition","","",5,5
1203298,3106,"45567221","8","Condition","","",5,5
1203299,3106,"44836857","8","Condition","","",5,5
1203300,3106,"4135937","8","Condition","","",5,82
1203301,3106,"4086243","8","Condition","","",5,111
1203302,3106,"4263360","8","Condition","","",5,0
1203303,3106,"198198","8","Condition","","",5,5
1203304,3106,"75210","8","Condition","","",5,6
1203305,3106,"4069320","8","Condition","","",5,0
1203306,3106,"44826562","8","Condition","","",5,5
1203307,3106,"44836964","8","Condition","","",5,5
1203308,3106,"44832891","8","Condition","","",5,5
1203309,3106,"45596889","8","Condition","","",5,5
1203310,3106,"35225437","8","Condition","","",5,5
1203311,3106,"44826512","8","Condition","","",5,5
1203312,3106,"35206520","8","Condition","","",5,5
1203313,3106,"44824146","8","Condition","","",5,5
1203314,3106,"44834047","8","Condition","","",5,5
1203315,3106,"35225375","8","Condition","","",5,5
1203316,3106,"35208691","8","Condition","","",5,5
1203317,3106,"44829078","8","Condition","","",5,5
1203318,3106,"4008709","8","Condition","","",5,0
1203319,3106,"201595","8","Condition","","",5,0
1203320,3106,"4243784","8","Condition","","",5,142
1203321,3106,"434314","8","Condition","","",5,14
1203322,3106,"313007","8","Condition","","",5,3
1203323,3106,"4089530","8","Condition","","",5,0
1203324,3106,"197237","8","Condition","","",5,1
1203325,3106,"44828361","8","Condition","","",5,5
1203326,3106,"45567653","8","Condition","","",5,5
1203327,3106,"44827733","8","Condition","","",5,5
1203328,3106,"45570761","8","Condition","","",5,5
1203329,3106,"44829438","8","Condition","","",5,5
1203330,3106,"45567053","8","Condition","","",5,5
1203331,3106,"35208306","8","Condition","","",5,5
1203332,3106,"44833370","8","Condition","","",5,5
1203333,3106,"44832278","8","Condition","","",5,5
1203334,3106,"44831146","8","Condition","","",5,5
1203335,3106,"44826755","8","Condition","","",5,5
1203336,3106,"45601060","8","Condition","","",5,5
1203337,3106,"44836405","8","Condition","","",5,5
1203338,3106,"35207501","8","Condition","","",5,5
1203339,3106,"44819934","8","Condition","","",261,261
1203340,3106,"44828151","8","Condition","","",261,261
1203341,3106,"4188191","8","Condition","","",261,1
